CollDate,depth_m,temp_C,pH,cond_uScm,DO_mgL,DO_percent,ORP,WaterbodyName,Longitude,Latitude
5/27/2020,0,14.02,8.58,604.9,8.89,102.5,198.1, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,0.5,13.93,8.58,606.5,8.92,102.6,201.4, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,1,13.84,8.56,606.6,8.93,102.5,205.3, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,1.5,13.81,8.49,607.1,8.9,102.1,211.3, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,2,13.73,8.3,607.9,8.9,102,224.7, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,2.5,13.73,8.2,607.9,8.87,101.6,231.7, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,3,13.69,8.05,608.4,8.84,101.2,241.5, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,4,13.52,7.93,603.2,8.69,99,246.1, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,5,13.33,7.98,609.4,8.61,97.6,243.6, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,6,13,8.09,609.1,8.49,95.6,235.4, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,7,12.69,8.27,608.3,8.41,94.1,228.1, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,8,12.61,8.37,608.9,8.39,93.7,223.1, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,9,12.45,8.45,613.5,8.28,92.1,220, Cottonwood Creek Bay,-108.2127722,43.346903
5/27/2020,10,12.25,8.43,614.1,7.67,84.8,219.3, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,0,21.73,8.68,549.4,8.74,118.2,215.4, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,0.5,21.73,8.68,549.3,8.73,118.2,215.4, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,1,20.42,8.71,540.9,9.44,124.8,216, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,1.5,19.32,8.71,531.3,9.82,126.7,217.1, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,2,18.99,8.69,529.1,9.65,123.6,218.6, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,2.5,18.81,8.68,529.8,9.5,121.3,219.9, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,3,18.67,8.65,530.2,9.37,119.4,222, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,4,18.37,8.52,526.7,8.98,113.4,227.4, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,5,18.04,8.29,528.5,8.54,107,240.4, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,6,17.82,8.17,528.5,8.23,102.9,245.3, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,7,17.5,8.14,520.5,7.99,99.3,245.2, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,8,17.14,8.19,514.9,7.45,91.8,236.5, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,9,17.07,8.43,518.5,7.41,91.3,227.1, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,10,16.95,8.46,521.4,7.24,88.9,225.5, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,11,16.94,8.48,525,7.14,87.7,224, Cottonwood Creek Bay,-108.2127722,43.346903
6/24/2020,12,16.65,8.45,532.2,6.61,81.2,202.1, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,0,20.25,8.65,674.7,8.3,108.76,95.3, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,0.5,20.27,8.64,677.96,8.3,108.7,95.6, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,1,20.26,8.64,679.8,8.29,108.6,96, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,1.5,20.23,8.64,680.92,8.28,108.5,96.5, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,2,20.21,8.63,681.8,8.29,108.4,100.7, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,2.5,20.21,8.63,681.25,8.27,108.28,98.1, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,3,20.21,8.62,682.6,8.25,108.02,99.6, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,4,20.19,8.56,683.8,8.24,107.8,103.6, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,5,20.19,8.5,685.34,8.24,107.9,113.5, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,6,20.18,8.24,686.37,8.25,108.05,127.5, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,7,20.18,8.22,687.49,8.27,108.3,122.9, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,8,20.17,8.34,688.17,8.29,108.48,112.7, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,9,20.16,8.59,689.13,8.33,109.07,105, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,10,20.15,8.65,691.65,8.27,108.08,102, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,11,19.89,8.64,694.6,8.04,104.76,101.6, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,12,19.72,8.67,696.9,7.82,101.31,99.4, Cottonwood Creek Bay,-108.2127722,43.346903
7/15/2020,12.5,19.1,8.62,700.08,7.23,93.26,99.2, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,0,22.46,8.94,642.8,7.73,106.38,67.2, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,0.5,22.52,8.94,642.1,7.71,106.28,68.4, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,1,22.56,8.93,642.56,7.71,106.23,76.4, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,1.5,22.54,8.93,642.2,7.71,106.22,79.7, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,2,22.55,8.93,642.21,7.71,106.23,82.2, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,2.5,22.53,8.93,642.33,7.7,106.02,84.7, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,3,22.52,8.92,642.5,7.69,105.96,89.5, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,4,22.49,8.89,642.57,7.68,105.7,92.7, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,5,22.42,8.82,642.8,7.58,104.1,99.1, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,6,22.37,8.78,642.97,7.44,102.01,104.4, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,7,22.25,8.6,643.1,7.11,97.36,115.5, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,8,22.09,8.52,643.81,6.85,93.46,120.1, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,9,21.96,8.49,644.06,6.68,91.14,119.9, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,10,21.71,8.42,644.78,5.48,72.78,116.1, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,11,21.43,8.46,646.35,4.71,63.08,107.4, Cottonwood Creek Bay,-108.2127722,43.346903
8/26/2020,12,21.2,8.52,647.35,3.69,49.12,100.8, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,0,17.23,8.96,522.4,7.54,92.74,70.2, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,0.5,17.3,8.83,521.9,7.51,92.59,78.8, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,1,17.27,8.72,521.6,7.51,92.59,85.2, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,1.5,17.26,8.58,522,7.48,92.03,94, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,2,17.3,8.49,521.5,7.47,92.06,100.4, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,2.5,17.29,8.42,521.2,7.46,92,104, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,3,17.28,8.42,522.2,7.47,92.12,105.5, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,4,17.29,8.32,522.3,7.47,91.95,112.8, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,5,17.28,8.24,522.3,7.42,91.23,116.3, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,6,17.28,8.21,522.4,7.44,91.59,117.9, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,7,17.27,8.3,522.33,7.36,90.62,111.7, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,8,17.27,8.39,522.32,7.33,90.29,107.4, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,9,17.24,8.45,522.44,7.15,88.07,104.5, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,10,17.23,8.49,522.56,7.08,87.05,102.1, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,11,17.2,8.54,522.59,7.04,86.83,100.7, Cottonwood Creek Bay,-108.2127722,43.346903
9/22/2020,12,16.87,8.63,532.08,6.77,82.23,94, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,0,14.21,8.92,456.11,8.86,102.4,102.2, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,0.5,14.25,8.96,541.26,8.79,101.55,102.1, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,1,14.24,8.97,541.49,8.77,101.3,104, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,1.5,14.24,8.96,541.56,8.74,101.08,106.1, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,2,14.25,8.94,541.27,8.74,101.07,108.3, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,2.5,14.24,8.9,541.35,8.74,101.06,111.7, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,3,14.25,8.81,541.47,8.74,101.05,118.5, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,4,14.24,8.65,541.37,8.74,101.06,129.8, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,5,14.22,8.55,541.49,8.75,101.13,135.4, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,6,14.23,8.55,541.41,8.76,101.23,135.4, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,7,14.22,8.59,541.49,8.74,100.96,134.2, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,8,14.21,8.62,541.35,8.74,101,133.2, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,9,14.2,8.66,541.31,8.75,101.01,131.3, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,10,13.97,8.71,540.33,8.73,100.38,129.7, Cottonwood Creek Bay,-108.2127722,43.346903
10/13/2020,11,13.89,8.75,540.35,8.73,100.07,128, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,0,14.56,8.6,590.61,9.6,112.15,146.2, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,0.5,13.78,8.6,595.26,9.6,111.81,142.9, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,1,13.48,8.6,596.4,10.1,115.56,147.8, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,1.5,13.3,8.4,597.74,10.1,115.95,162.4, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,2,13.1,8.4,595.63,10.2,115.4,165.7, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,2.5,12.6,8.3,595.97,10.4,116.9,169.6, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,3,12.4,8.3,595.99,10.5,117.3,172.7, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,4,12,8.4,596.16,10.5,117.1,171.8, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,5,11.8,8.5,596.58,10.6,116.8,167.2, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,6,11.35,8.7,594.5,10.5,115.1,158.5, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,7,11.03,8.8,595.06,10.5,113.8,155.9, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,8,10.3,8.8,593.26,10.2,195.1,154.1, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,9,9.8,8.8,594.87,10.1,106.6,152.5, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,10,9.7,8.9,594.89,9.8,102.9,151, Cottonwood Creek Bay,-108.2127722,43.346903
5/18/2021,11,9.5,8.9,594.7,9.6,100.4,149, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.320641,15.92075,8.548111,546.0345,6.287149,75.93881,-33.79557, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.344861,15.91569,8.549954,546.2274,6.275712,75.79321,-33.81107, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.345971,15.91527,8.550049,546.2414,6.275039,75.78442,-33.81302, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.347081,15.91484,8.550143,546.2554,6.274366,75.77563,-33.81497, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.131261,15.90659,8.551294,546.3525,6.266577,75.66898,-33.83517, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.121141,15.90609,8.551387,546.361,6.265967,75.66084,-33.83647, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.111011,15.90558,8.551479,546.3695,6.265357,75.65271,-33.83776, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,13.100881,15.90507,8.551572,546.378,6.264747,75.64458,-33.83905, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,12.341671,15.89676,8.52511,546.8013,6.268997,76.22535,-32.27968, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,12.300911,15.89618,8.523873,546.8237,6.269028,76.25071,-32.20574, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,12.260151,15.89561,8.522636,546.8461,6.269059,76.27608,-32.1318, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,11.683801,16.18738,8.532701,544.3281,6.326486,76.92281,-31.10696, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,11.641101,16.20093,8.532639,544.2184,6.329262,76.96488,-31.02708, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,11.598391,16.21447,8.532576,544.1088,6.332038,77.00696,-30.9472, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.956301,16.54857,8.5408,540.0825,6.424934,78.67721,-29.17188, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.913601,16.57048,8.541386,539.8373,6.430581,78.77165,-29.06485, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.870891,16.59239,8.541972,539.5921,6.436227,78.8661,-28.95781, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.828191,16.6143,8.542558,539.3469,6.441874,78.96054,-28.85078, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.368871,16.72966,8.53477,538.6589,6.592258,81.01006,-28.23583, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.333861,16.74207,8.534579,538.542,6.601199,81.1405,-28.16957, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.298861,16.75449,8.534388,538.425,6.61014,81.27094,-28.10331, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,10.263851,16.76691,8.534197,538.3082,6.619081,81.40137,-28.03704, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.808201,16.77887,8.520429,537.5224,6.683761,82.21861,-26.71381, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.777421,16.78225,8.519665,537.4672,6.689834,82.29899,-26.63914, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.746641,16.78562,8.518901,537.4119,6.695907,82.37936,-26.56447, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.284102,16.87066,8.504764,535.8151,6.808576,83.91665,-25.55159, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.253788,16.87502,8.50386,535.7248,6.815076,84.00434,-25.47911, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.223472,16.87938,8.502955,535.6346,6.821577,84.09203,-25.40663, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,9.193156,16.88374,8.50205,535.5443,6.828077,84.17972,-25.33415, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,8.634255,17.05938,8.48265,533.6305,6.915541,85.57525,-24.15009, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,8.600442,17.06876,8.481517,533.5151,6.921628,85.66711,-24.07769, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,8.566631,17.07813,8.480385,533.3997,6.927714,85.75897,-24.00528, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,8.532818,17.0875,8.479252,533.2843,6.933801,85.85083,-23.93287, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.9783,17.28886,8.448022,527.803,6.991393,86.93079,-22.40723, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.94293,17.30108,8.446267,527.5237,6.995671,87.00587,-22.31663, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.907558,17.3133,8.444512,527.2444,6.999949,87.08095,-22.22604, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.736139,17.40458,8.432878,522.9178,7.036017,87.69666,-21.37723, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.718077,17.41242,8.431777,522.6221,7.038742,87.74479,-21.31067, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.700017,17.42025,8.430676,522.3264,7.041466,87.79292,-21.24412, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.681956,17.42808,8.429575,522.0306,7.044191,87.84105,-21.17756, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.056519,17.51908,8.397891,520.0617,7.089097,88.5677,-19.61481, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,7.024436,17.52503,8.396211,519.8886,7.091854,88.61298,-19.52677, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,6.992353,17.53099,8.39453,519.7156,7.094612,88.65826,-19.43872, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,6.553194,17.63988,8.367147,509.2927,7.093205,88.84145,-18.40205, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,6.521229,17.64659,8.365295,508.7813,7.094007,88.8638,-18.32496, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,6.489265,17.65331,8.363442,508.2699,7.094809,88.88615,-18.24786, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,6.4573,17.66002,8.361589,507.7584,7.09561,88.90851,-18.17077, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,5.735333,17.87822,8.330338,504.6787,7.074789,89.04988,-16.59933, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,5.693637,17.89034,8.328376,504.3423,7.073823,89.06013,-16.50697, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,5.651941,17.90245,8.326413,504.0058,7.072859,89.07039,-16.41461, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.983024,18.06494,8.308978,502.4669,7.058753,89.19359,-14.90549, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.938176,18.07662,8.307579,502.3412,7.057715,89.20213,-14.80536, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.893327,18.08829,8.30618,502.2156,7.056677,89.21067,-14.70523, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.848478,18.09997,8.304782,502.0899,7.055639,89.21921,-14.60511, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.584246,18.22581,8.283863,501.494,7.06389,89.55557,-13.42086, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.558864,18.23486,8.282545,501.4363,7.064,89.57368,-13.33614, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.533481,18.24391,8.281227,501.3787,7.064109,89.59179,-13.25142, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.508099,18.25296,8.279909,501.321,7.064219,89.6099,-13.1667, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.035359,18.29415,8.262733,499.9965,7.06862,89.74197,-11.85838, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,4.008218,18.29871,8.26152,499.9234,7.068971,89.75483,-11.77439, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,3.981077,18.30326,8.260308,499.8504,7.069322,89.76768,-11.6904, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,3.201298,18.38101,8.228259,498.3875,7.080239,90.05239,-9.959167, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,3.155648,18.38556,8.226421,498.2936,7.080832,90.06844,-9.85262, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,3.109999,18.39011,8.224583,498.1997,7.081424,90.08447,-9.746074, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,3.064349,18.39466,8.222745,498.1058,7.082017,90.10052,-9.639527, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,2.223372,18.92006,8.208474,506.509,7.12254,91.60048,-8.517038, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,2.168464,18.94598,8.207154,506.8672,7.124638,91.67573,-8.429271, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,2.113555,18.97189,8.205834,507.2255,7.126736,91.75098,-8.341504, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,1.746592,19.26776,8.190965,517.9064,7.172535,92.90574,-6.393005, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,1.712447,19.29178,8.189972,518.5615,7.175448,92.98862,-6.279626, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,1.678301,19.3158,8.188978,519.2165,7.178361,93.07149,-6.166246, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,1.644155,19.33982,8.187985,519.8715,7.181273,93.15437,-6.052867, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.680919,19.41332,8.164363,523.829,7.235903,94.00471,-3.895889, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.628333,19.4231,8.162961,524.229,7.239357,94.06813,-3.756876, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.575748,19.43288,8.161559,524.629,7.242812,94.13156,-3.617864, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.2413443,19.6047,8.139977,531.4279,7.363654,96.0405,-1.742487, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.2066499,19.61442,8.138513,531.8264,7.370306,96.14598,-1.612902, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.1719556,19.62414,8.137048,532.2247,7.376957,96.25145,-1.483317, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.1372612,19.63386,8.135583,532.6232,7.383609,96.35692,-1.353732, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0.0132705,19.99312,8.14607,536.5245,7.470017,98.19751,-1.279645, Cottonwood Creek Bay,-108.2127722,43.346903
6/22/2021,0,20.0131,8.146102,536.8427,7.476403,98.3203,-1.237022, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.578847,17.27932,8.222679,523.7308,3.626575,44.78874,19.18983, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.579067,17.27922,8.222589,523.7341,3.626319,44.78551,19.18153, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.497157,17.27728,8.224417,523.6815,3.621577,44.72371,19.17628, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.493297,17.27723,8.224477,523.6821,3.621268,44.71978,19.17346, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.489427,17.27718,8.224537,523.6828,3.620959,44.71585,19.17065, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.485567,17.27713,8.224596,523.6835,3.62065,44.71192,19.16783, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.204217,17.27071,8.219326,523.4828,3.621246,44.7137,19.3547, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.189307,17.27037,8.219117,523.4724,3.62117,44.71244,19.36322, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,13.174407,17.27003,8.218907,523.462,3.621094,44.71117,19.37175, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,12.635947,17.26982,8.192441,523.8055,3.620477,44.70346,20.64316, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,12.605217,17.26969,8.191102,523.8176,3.620454,44.70306,20.70614, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,12.574477,17.26955,8.189763,523.8297,3.620432,44.70267,20.76913, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,12.543747,17.26941,8.188425,523.8419,3.620409,44.70227,20.83211, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.960327,17.26296,8.162591,523.8588,3.624703,44.74917,22.40219, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.922397,17.26265,8.160868,523.8662,3.624889,44.75117,22.50023, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.884467,17.26234,8.159143,523.8736,3.625075,44.75318,22.59826, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.387097,17.55858,8.1542,520.0682,3.646204,45.2955,23.00487, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.351717,17.57269,8.153456,519.8856,3.647302,45.32246,23.05499, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.316337,17.58681,8.152713,519.7031,3.6484,45.34943,23.10512, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.087067,18.06035,8.161805,515.6223,3.729222,46.81191,23.30419, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.066217,18.0889,8.162142,515.3515,3.733513,46.89272,23.32183, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.045357,18.11745,8.162477,515.0807,3.737804,46.97353,23.33946, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,11.024507,18.14601,8.162814,514.81,3.742094,47.05433,23.3571, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,10.553707,18.35644,8.163024,510.4928,3.789575,47.85965,24.37551, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,10.526517,18.37602,8.163212,510.2047,3.793451,47.92731,24.4281, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,10.499327,18.3956,8.163399,509.9166,3.797328,47.99498,24.48069, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,10.020757,18.65843,8.152297,507.2884,3.919448,49.81004,25.67864, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,9.988517,18.67521,8.15177,507.0771,3.926218,49.91269,25.75591, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,9.956287,18.69198,8.151242,506.8658,3.932989,50.01535,25.83318, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,9.924047,18.70876,8.150714,506.6545,3.939759,50.11801,25.91046, Cottonwood Creek Bay,-108.2127722,43.346903
7/21/2021,9.651867,19.01641,8.142521,505.1595,4.040882,51.73072,26.31661, Cottonwood Creek Bay,-108.2127722,43.346903
