"#DOWNLOAD URL# http://data.usbr.gov/rise/api/result/download?after=2020-01-01&before=2024-03-20&filename=Boysen%20Reservoir%20Dam%20and%20Powerplant%20Observed%20Daily%20Average%20Lake%2FReservoir%20Release%20-%20Total%20cfs%20%282020-01-01%20-%202024-03-19%29&itemId=199&order=ASC&type=csv","","","","","",""
"#DOWNLOAD DATE# 2024-03-20","","","","","",""
"#LOCATION INFORMATION#","","","","","",""
"Location","State","Coordinates (long, lat)","Timezone","Location Type","",""
"Boysen Reservoir Dam and Powerplant","WY","(-108.1769, 43.4)","MT","Lake/Reservoir","",""
"","","","","","",""
"#SERIES DATA#","","","","","",""
"Location","Parameter","Result","Units","Timestep","Aggregation","Datetime (UTC)"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1207.38","cfs","daily","average","2020-08-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1207.38","cfs","daily","average","2020-08-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1193.44","cfs","daily","average","2020-08-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1193.43","cfs","daily","average","2020-08-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1192.91","cfs","daily","average","2020-08-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1192.91","cfs","daily","average","2020-08-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1212.61","cfs","daily","average","2020-08-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1212.61","cfs","daily","average","2020-08-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1189.18","cfs","daily","average","2020-08-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1189.18","cfs","daily","average","2020-08-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1118.93","cfs","daily","average","2020-09-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1118.92","cfs","daily","average","2020-09-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1096.54","cfs","daily","average","2020-09-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1096.54","cfs","daily","average","2020-09-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1092.89","cfs","daily","average","2020-09-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1092.89","cfs","daily","average","2020-09-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1088.91","cfs","daily","average","2020-09-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1088.91","cfs","daily","average","2020-09-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1099.73","cfs","daily","average","2020-09-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1099.73","cfs","daily","average","2020-09-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1096.02","cfs","daily","average","2020-09-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1096.02","cfs","daily","average","2020-09-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1106.39","cfs","daily","average","2020-09-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1106.39","cfs","daily","average","2020-09-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1077.69","cfs","daily","average","2020-09-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1077.69","cfs","daily","average","2020-09-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1001.61","cfs","daily","average","2020-09-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1001.62","cfs","daily","average","2020-09-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1001","cfs","daily","average","2020-09-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1001","cfs","daily","average","2020-09-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","994.814","cfs","daily","average","2020-09-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","994.81","cfs","daily","average","2020-09-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","996.602","cfs","daily","average","2020-09-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","996.6","cfs","daily","average","2020-09-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","994.048","cfs","daily","average","2020-09-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","994.05","cfs","daily","average","2020-09-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1002.44","cfs","daily","average","2020-09-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","1002.44","cfs","daily","average","2020-09-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","968.834","cfs","daily","average","2020-09-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","968.83","cfs","daily","average","2020-09-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","892.776","cfs","daily","average","2020-09-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","892.78","cfs","daily","average","2020-09-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","893.243","cfs","daily","average","2020-09-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","893.24","cfs","daily","average","2020-09-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","895.005","cfs","daily","average","2020-09-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","895","cfs","daily","average","2020-09-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","897.671","cfs","daily","average","2020-09-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","897.67","cfs","daily","average","2020-09-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","892.558","cfs","daily","average","2020-09-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","892.56","cfs","daily","average","2020-09-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.103","cfs","daily","average","2020-09-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.1","cfs","daily","average","2020-09-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","897.046","cfs","daily","average","2020-09-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","897.05","cfs","daily","average","2020-09-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.672","cfs","daily","average","2020-09-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.67","cfs","daily","average","2020-09-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.11","cfs","daily","average","2020-09-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.11","cfs","daily","average","2020-09-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","892.413","cfs","daily","average","2020-09-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","892.41","cfs","daily","average","2020-09-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","898","cfs","daily","average","2020-09-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","898","cfs","daily","average","2020-09-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","890.921","cfs","daily","average","2020-09-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","890.92","cfs","daily","average","2020-09-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","903.461","cfs","daily","average","2020-09-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","903.46","cfs","daily","average","2020-09-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","898.697","cfs","daily","average","2020-09-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","898.7","cfs","daily","average","2020-09-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","894.615","cfs","daily","average","2020-09-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","894.61","cfs","daily","average","2020-09-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","902.28","cfs","daily","average","2020-10-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","902.28","cfs","daily","average","2020-10-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","894.05","cfs","daily","average","2020-10-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","894.05","cfs","daily","average","2020-10-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.82","cfs","daily","average","2020-10-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.82","cfs","daily","average","2020-10-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.24","cfs","daily","average","2020-10-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","896.24","cfs","daily","average","2020-10-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","904.97","cfs","daily","average","2020-10-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","904.97","cfs","daily","average","2020-10-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","910.946","cfs","daily","average","2020-10-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","910.95","cfs","daily","average","2020-10-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","907.087","cfs","daily","average","2020-10-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","907.09","cfs","daily","average","2020-10-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","902.64","cfs","daily","average","2020-10-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","902.64","cfs","daily","average","2020-10-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","901.101","cfs","daily","average","2020-10-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","901.1","cfs","daily","average","2020-10-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","891.617","cfs","daily","average","2020-10-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","891.62","cfs","daily","average","2020-10-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.268","cfs","daily","average","2020-10-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.27","cfs","daily","average","2020-10-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","747.546","cfs","daily","average","2020-10-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","747.55","cfs","daily","average","2020-10-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","602.562","cfs","daily","average","2020-10-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","602.56","cfs","daily","average","2020-10-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","600.555","cfs","daily","average","2020-10-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","600.55","cfs","daily","average","2020-10-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","591.505","cfs","daily","average","2020-10-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","591.51","cfs","daily","average","2020-10-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","589.534","cfs","daily","average","2020-10-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","589.53","cfs","daily","average","2020-10-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.013","cfs","daily","average","2020-10-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.01","cfs","daily","average","2020-10-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.573","cfs","daily","average","2020-10-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.57","cfs","daily","average","2020-10-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","617.38","cfs","daily","average","2020-10-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","617.38","cfs","daily","average","2020-10-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","631.816","cfs","daily","average","2020-10-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","631.82","cfs","daily","average","2020-10-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","565.293","cfs","daily","average","2020-10-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","565.29","cfs","daily","average","2020-10-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","568.926","cfs","daily","average","2020-10-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","568.93","cfs","daily","average","2020-10-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","565.871","cfs","daily","average","2020-10-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","565.87","cfs","daily","average","2020-10-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","567.119","cfs","daily","average","2020-10-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","567.12","cfs","daily","average","2020-10-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","567.512","cfs","daily","average","2020-10-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","567.51","cfs","daily","average","2020-10-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","565.498","cfs","daily","average","2020-10-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","565.5","cfs","daily","average","2020-10-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","563.448","cfs","daily","average","2020-10-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","563.45","cfs","daily","average","2020-10-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","602.776","cfs","daily","average","2020-10-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","602.78","cfs","daily","average","2020-10-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","633.378","cfs","daily","average","2020-10-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","633.38","cfs","daily","average","2020-10-29 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","634.25","cfs","daily","average","2020-10-30 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","634.25","cfs","daily","average","2020-10-30 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","635.972","cfs","daily","average","2020-10-31 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","635.972","cfs","daily","average","2020-10-31 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","635.97","cfs","daily","average","2020-10-31 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.063","cfs","daily","average","2020-11-01 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.063","cfs","daily","average","2020-11-01 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.06","cfs","daily","average","2020-11-01 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.129","cfs","daily","average","2020-11-02 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.129","cfs","daily","average","2020-11-02 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.13","cfs","daily","average","2020-11-02 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.893","cfs","daily","average","2020-11-03 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.893","cfs","daily","average","2020-11-03 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","637.89","cfs","daily","average","2020-11-03 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","640.713","cfs","daily","average","2020-11-04 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","640.713","cfs","daily","average","2020-11-04 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","640.71","cfs","daily","average","2020-11-04 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","616.564","cfs","daily","average","2020-11-05 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","616.564","cfs","daily","average","2020-11-05 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","616.56","cfs","daily","average","2020-11-05 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","588.263","cfs","daily","average","2020-11-06 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","588.263","cfs","daily","average","2020-11-06 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","588.26","cfs","daily","average","2020-11-06 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","588.244","cfs","daily","average","2020-11-07 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","588.244","cfs","daily","average","2020-11-07 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","588.24","cfs","daily","average","2020-11-07 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","590.165","cfs","daily","average","2020-11-08 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","590.165","cfs","daily","average","2020-11-08 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","590.17","cfs","daily","average","2020-11-08 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.578","cfs","daily","average","2020-11-09 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.578","cfs","daily","average","2020-11-09 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","592.58","cfs","daily","average","2020-11-09 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","631.886","cfs","daily","average","2020-11-10 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","631.886","cfs","daily","average","2020-11-10 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","631.89","cfs","daily","average","2020-11-10 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","738.262","cfs","daily","average","2020-11-11 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","738.262","cfs","daily","average","2020-11-11 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","738.26","cfs","daily","average","2020-11-11 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.396","cfs","daily","average","2020-11-12 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.396","cfs","daily","average","2020-11-12 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.4","cfs","daily","average","2020-11-12 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.605","cfs","daily","average","2020-11-13 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.605","cfs","daily","average","2020-11-13 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.6","cfs","daily","average","2020-11-13 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","746.798","cfs","daily","average","2020-11-14 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","746.798","cfs","daily","average","2020-11-14 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","746.8","cfs","daily","average","2020-11-14 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","745.747","cfs","daily","average","2020-11-15 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","745.747","cfs","daily","average","2020-11-15 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","745.75","cfs","daily","average","2020-11-15 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","748.082","cfs","daily","average","2020-11-16 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","748.082","cfs","daily","average","2020-11-16 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","748.08","cfs","daily","average","2020-11-16 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.299","cfs","daily","average","2020-11-17 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.299","cfs","daily","average","2020-11-17 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.3","cfs","daily","average","2020-11-17 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.823","cfs","daily","average","2020-11-18 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.823","cfs","daily","average","2020-11-18 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.82","cfs","daily","average","2020-11-18 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.763","cfs","daily","average","2020-11-19 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.763","cfs","daily","average","2020-11-19 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.76","cfs","daily","average","2020-11-19 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","745.534","cfs","daily","average","2020-11-20 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","745.534","cfs","daily","average","2020-11-20 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","745.53","cfs","daily","average","2020-11-20 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.296","cfs","daily","average","2020-11-21 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.296","cfs","daily","average","2020-11-21 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","744.3","cfs","daily","average","2020-11-21 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.78","cfs","daily","average","2020-11-22 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.78","cfs","daily","average","2020-11-22 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.78","cfs","daily","average","2020-11-22 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.382","cfs","daily","average","2020-11-23 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.382","cfs","daily","average","2020-11-23 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.38","cfs","daily","average","2020-11-23 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","739.473","cfs","daily","average","2020-11-24 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","739.473","cfs","daily","average","2020-11-24 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","739.47","cfs","daily","average","2020-11-24 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","740.658","cfs","daily","average","2020-11-25 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","740.658","cfs","daily","average","2020-11-25 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","740.66","cfs","daily","average","2020-11-25 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.039","cfs","daily","average","2020-11-26 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.039","cfs","daily","average","2020-11-26 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.04","cfs","daily","average","2020-11-26 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.831","cfs","daily","average","2020-11-27 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.831","cfs","daily","average","2020-11-27 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","742.83","cfs","daily","average","2020-11-27 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.642","cfs","daily","average","2020-11-28 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.642","cfs","daily","average","2020-11-28 07:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","743.64","cfs","daily","average","2020-11-28 19:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.71","cfs","daily","average","2020-11-29 06:00:00"
"Boysen Reservoir Dam and Powerplant","Lake/Reservoir Release - Total","741.71","cfs","daily","average","2020-11-29 07:00:00"
